,tree_id,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,mass,init_time,init_snap,inf_time,inf_snap,rs,rhos
110,372,210.26025,-809.61426,161.0459,-187.80676,273.97342,96.623825,0.2348242184036701,4.801402075884571,43,7.296498182351309,59,4.455224396249432,2824178.239591084
111,375,-308.4226,-271.24756,-13.490234,37.129837,218.58598,29.667147,0.2843629242151157,1.8042623342638673,23,3.580853121612739,35,2.9234205260878072,11528444.270950194
112,385,-67.9436,-539.82324,-11.658203,-63.789345,256.43665,-45.73679,0.2984706766668026,2.6745885931843203,29,4.965495393526235,44,1.1478172458182845,83188797.04570743
113,386,101.73999,68.581055,180.00293,245.1844,189.26466,61.438263,0.2755859554922612,4.024363722579251,38,3.2730853173741568,33,1.6224308280540105,35751830.57215008
114,390,-211.53198,-206.73926,15.605469,157.01443,226.7081,-21.521738,5.186163361951739,2.528971749262569,28,3.4355619616722453,34,4.841971134270605,26742879.938564166
115,391,-489.65625,-205.48633,16.861328,255.96358,83.67807,-221.86224,0.19680863729718515,4.965495393526235,44,6.33884021811047,53,1.950089726532093,14488482.713005459
116,395,-98.73999,-425.88867,40.645508,210.1829,274.9407,6.8763123,0.18415473795303172,3.4355619616722453,34,5.273362816372702,46,1.4528047367008987,28902766.793199655
117,399,-212.97144,-246.8418,-48.359375,205.07591,172.18015,40.759983,0.05346949200979333,3.8888798948366885,37,4.965495393526235,44,0.7693687078655799,58015567.30180645
118,401,-38.23181,-281.4148,265.23438,18.188784,166.03458,-81.68191,0.1067235947077627,1.1715222761133197,17,4.642161998661766,42,1.3753919713775105,35024933.1297675
119,408,-297.57263,-391.01123,67.677246,82.73258,173.72821,-9.746294,0.09735431912588025,1.4594757711996686,20,5.273362816372702,46,1.917646126535371,16064567.617925642
120,411,-282.23047,98.33545,-36.073242,235.22145,24.056713,-96.84554,0.11232361782607267,2.2289543449187157,26,2.8282978179355154,30,1.3097533444745617,29996398.681951858
121,414,-148.87988,188.2959,-48.282227,277.91373,42.226692,-2.303801,0.15572383273904358,2.528971749262569,28,3.1179038030602504,32,1.293453913358378,36885315.115802795
122,421,-311.87744,70.59717,-47.060547,232.21771,139.24182,-149.7966,0.6696878367903524,2.8282978179355154,30,3.731898415274796,36,4.261762504353499,7414746.408202402
123,422,-56.455566,-273.04297,-129.74805,-154.63437,312.09158,-236.48445,0.09126967280566393,6.176295889028056,52,6.504937136245459,54,1.6280217832237531,13642574.725853994
124,424,37.071045,328.86426,-50.2041,66.98781,-71.75499,-344.3879,0.3787556650506947,3.4355619616722453,34,5.100321072369769,45,2.768726616312039,14553519.647806749
125,426,-158.42358,67.40674,-8.125,315.35583,165.37593,106.82572,0.09735431912588025,2.6745885931843203,29,2.8282978179355154,30,1.5105479351492574,20387732.454476565
126,427,-471.04004,49.98242,363.35254,87.02273,43.75161,-241.9893,0.06294645674819259,3.2730853173741568,33,5.560850769114366,48,0.577325483425171,116588699.69300134
127,439,-851.8406,115.6792,-119.78223,193.88225,92.28359,14.497471,0.10613128784873474,2.9697302481753507,31,6.980079740079797,57,1.939135347445071,12103634.389872732
128,443,89.378174,380.6416,-59.32422,-49.83934,-22.944408,-295.53375,0.11878518719288815,2.9697302481753507,31,4.801402075884571,43,2.0751882727326763,11193146.258224444
129,446,-33.191895,-262.66016,-55.249023,-228.51523,328.16412,-218.5918,0.0818465471461279,4.642161998661766,42,4.965495393526235,44,1.757924858895898,11740613.54182256
130,448,137.12451,-515.3369,206.46191,-102.38541,203.72864,-285.83112,0.07516959396688362,4.965495393526235,44,6.980079740079797,57,1.0506835180942649,37245466.17236976
131,451,-725.0298,-56.67383,99.62988,167.37776,195.1914,-69.211876,0.11926980489539932,3.731898415274796,36,7.296498182351309,59,1.108167290439203,56745613.64235532
132,452,-116.93359,-95.00293,-98.59082,38.57622,271.12857,278.09753,0.13650066387276752,3.1179038030602504,32,3.2730853173741568,33,1.8731729465281182,14189517.250761291
133,455,-83.47583,252.35986,-39.01758,-71.870285,82.78187,-244.513,0.3498401531329857,1.6812145133517211,22,4.192701039587177,39,2.2166967075713844,27422687.591925126
134,456,-99.039795,136.79395,-233.54492,46.035206,194.36342,185.22884,0.168377732083197,2.374352821664743,27,2.8282978179355154,30,2.501675744425018,10196317.178493746
